DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
73,60,0,0,1,0,1,0,0,18631,7,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,7
74,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
75,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
76,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
77,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
78,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
79,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
80,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
81,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
82,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
83,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
84,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
85,60,0,0,1,0,0,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
86,60,0,0,0,0,1,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
87,60,0,0,0,0,1,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
88,60,0,0,0,0,1,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
89,60,0,0,0,0,1,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
90,60,0,0,0,0,1,0,0,18631,8,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
91,60,0,0,0,0,1,0,0,18631,8,1,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
92,60,0,0,0,0,1,0,0,18631,8,1,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
93,60,0,0,0,0,1,0,0,18631,8,1,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
94,60,0,0,0,0,1,0,0,18631,8,1,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
95,60,0,0,0,0,1,0,0,18631,8,1,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
96,60,0,0,0,0,1,0,0,18631,8,1,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,8
97,60,0,0,0,0,0,0,0,18631,9,0,12,12,20,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,3182,4863,3239,1732,1050,494,136,0,0,0,0,0,0,0,9
1,18699,1,0,0,0,0,0,0,0,0,0,3985,3096,4887,3246,1743,1073,529,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,1,0,0,0,0,0,0,0,0,0,3985,3096,4887,3246,1743,1073,529,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18699,0,1,0,0,0,0,0,0,0,0,3985,3096,4887,3246,1743,1073,529,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18693,6,1,0,0,0,0,0,0,0,0,3983,3096,4884,3246,1742,1073,529,140,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18692,6,2,0,0,0,0,0,0,0,0,3983,3096,4883,3246,1742,1073,529,140,2,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18690,7,2,1,0,0,0,0,0,0,0,3982,3096,4882,3246,1742,1073,529,140,3,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18683,11,4,1,0,0,1,0,0,0,0,3980,3096,4880,3246,1741,1071,529,140,4,0,4,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18677,12,8,2,0,0,1,0,0,0,0,3978,3095,4880,3245,1740,1071,529,139,3,1,2,1,2,2,0,1,4,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18656,29,11,3,0,0,1,0,0,0,0,3975,3095,4871,3241,1737,1069,529,139,6,0,11,5,4,3,0,0,4,1,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18638,39,13,6,0,0,4,0,0,0,0,3973,3090,4862,3241,1735,1069,529,139,8,5,15,4,5,2,0,0,1,1,6,1,2,2,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18598,66,25,6,1,0,4,0,0,0,0,3963,3081,4852,3237,1731,1066,529,139,12,12,21,8,8,5,0,0,7,2,10,1,3,2,0,0,0,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18547,89,43,11,1,0,8,1,0,0,0,3947,3074,4842,3225,1729,1063,528,139,25,13,23,15,6,6,1,0,9,8,13,5,5,3,0,0,0,1,6,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18468,140,56,23,1,0,10,0,2,0,0,3937,3062,4824,3205,1720,1058,524,138,32,19,34,28,14,7,5,1,11,8,16,11,4,6,0,0,0,6,9,1,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,18345,224,76,35,2,0,16,0,2,0,0,3909,3041,4789,3193,1711,1045,519,138,52,33,59,32,20,17,10,1,14,14,19,15,7,7,0,0,0,7,15,5,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,18174,320,128,44,5,0,24,3,2,0,0,3877,3015,4744,3159,1690,1038,514,137,64,48,86,55,33,20,12,2,29,20,32,22,14,8,3,0,0,8,18,7,4,7,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,12,5,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,17907,468,202,76,5,0,36,3,3,0,0,3821,2971,4666,3118,1670,1019,507,135,94,73,134,77,40,33,13,4,47,31,50,30,23,13,8,0,0,14,29,17,7,8,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,20,6,4,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
17,17509,698,306,110,9,0,56,7,5,0,0,3709,2918,4559,3059,1643,995,492,134,176,102,185,116,50,45,21,3,66,40,94,41,29,21,13,2,0,23,37,22,14,11,3,0,0,1,4,0,2,1,0,1,0,0,0,0,0,0,0,0,30,12,3,7,4,0,0,0,3,0,2,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
18,17005,954,452,159,18,0,94,7,11,0,0,3593,2827,4425,2984,1600,965,479,132,239,154,253,148,71,62,23,4,95,65,130,73,40,27,19,3,0,24,61,30,21,15,8,0,0,5,8,1,2,1,0,1,0,0,0,0,0,0,0,0,53,19,5,9,6,2,0,0,3,1,2,1,0,0,0,0,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
19,16370,1244,641,247,25,0,143,11,19,0,0,3471,2724,4249,2861,1549,934,455,127,269,201,344,211,99,71,41,8,155,104,168,108,47,42,15,2,0,31,97,47,36,20,14,2,0,4,12,4,2,2,0,1,0,0,0,0,0,0,0,0,80,28,9,13,7,2,4,0,6,1,3,1,0,0,0,0,4,3,5,2,3,2,0,0,0,0,0,0,0,0,0,0
20,15680,1473,893,349,28,0,227,17,33,0,0,3325,2593,4085,2736,1482,902,434,123,319,251,377,257,131,77,50,11,202,147,240,156,68,54,23,3,0,47,136,72,47,27,18,2,0,4,12,4,3,4,0,1,0,0,0,0,0,0,0,0,124,45,24,15,9,6,4,0,8,4,2,3,0,0,0,0,7,5,11,4,3,3,0,0,0,0,0,0,0,0,0,0
21,14930,1672,1174,478,53,0,323,26,44,0,0,3173,2479,3885,2600,1406,858,413,116,358,280,433,291,157,86,52,15,257,190,317,202,94,75,33,6,0,60,179,111,65,36,25,2,0,8,20,13,6,4,1,1,0,0,0,0,0,0,0,0,174,66,36,21,11,10,5,0,15,4,3,3,1,0,0,0,8,9,14,6,3,4,0,0,0,0,0,0,0,0,0,0
22,14116,1819,1460,671,69,0,447,36,82,0,0,3000,2328,3692,2475,1316,800,394,111,384,326,448,307,184,109,47,14,325,225,397,254,124,81,45,9,0,95,248,152,80,59,33,4,0,12,22,14,12,6,3,0,0,0,0,0,0,0,0,0,242,86,53,28,18,12,7,1,15,10,2,5,4,0,0,0,19,14,25,12,5,6,0,1,0,0,0,0,0,0,0,0
23,13299,1934,1717,864,96,0,597,66,127,0,0,2815,2199,3487,2329,1246,746,371,106,424,325,466,340,192,123,53,11,368,283,472,273,153,100,54,14,0,125,315,222,97,67,33,5,0,14,38,16,15,7,6,0,0,0,0,0,0,0,0,0,320,114,68,41,23,18,10,3,31,17,3,7,6,2,0,0,27,19,38,19,11,10,2,1,0,0,0,0,0,0,0,0
24,12509,1971,1902,1114,162,0,760,95,187,0,0,2662,2079,3263,2180,1175,705,347,98,421,318,506,356,177,123,55,15,405,331,482,319,191,105,55,14,0,166,422,264,117,94,45,6,0,16,67,34,22,10,11,2,0,0,0,0,0,0,0,0,407,135,88,61,35,20,10,4,52,18,8,8,4,1,4,0,38,33,51,25,22,15,2,1,0,0,0,0,0,0,0,0
25,11720,1959,2088,1375,221,0,905,171,261,0,0,2507,1938,3063,2044,1100,651,323,94,395,330,523,346,170,123,58,14,456,360,504,362,215,114,63,14,0,206,520,318,147,123,50,11,0,32,84,51,27,14,12,1,0,0,0,0,0,0,0,0,488,157,92,80,49,22,13,4,91,33,21,12,6,5,3,0,48,40,80,34,29,21,7,2,0,0,0,0,0,0,0,0
26,10976,1888,2210,1619,302,0,1085,224,396,0,0,2361,1814,2870,1912,1026,602,304,87,372,328,499,339,167,113,53,17,467,362,554,395,219,135,63,15,0,249,605,357,187,144,64,13,0,39,111,85,32,18,16,1,0,0,0,0,0,0,0,0,588,196,107,91,59,25,14,5,116,48,26,17,6,7,4,0,81,60,115,51,47,29,11,2,0,0,0,0,0,0,0,0
27,10221,1866,2311,1781,440,0,1217,308,556,0,0,2193,1694,2682,1777,958,556,278,83,391,318,473,332,163,117,61,11,481,366,591,415,233,141,63,21,0,263,669,410,209,147,69,14,0,72,154,104,49,41,18,2,0,0,0,0,0,0,0,0,644,238,122,102,61,29,15,6,163,59,37,25,13,6,4,1,113,86,159,82,57,36,21,2,0,0,0,0,0,0,0,0
28,9479,1820,2334,1987,517,0,1332,381,850,0,0,2038,1572,2468,1659,890,517,255,80,387,306,487,305,161,105,60,9,471,396,601,426,213,136,69,22,0,279,734,439,257,179,82,17,0,77,194,139,54,34,16,3,0,0,0,0,0,0,0,0,711,254,135,113,70,32,13,4,212,69,35,32,15,13,3,2,166,143,233,134,83,57,31,3,0,0,0,0,0,0,0,0
29,8756,1802,2300,2119,659,0,1410,446,1208,0,0,1889,1449,2280,1545,802,482,233,76,369,296,496,297,181,94,59,10,489,397,585,412,195,138,67,17,0,298,749,497,285,182,85,23,0,96,265,146,65,56,27,4,0,0,0,0,0,0,0,0,741,288,142,104,80,39,13,3,238,79,46,46,21,8,5,3,259,193,324,200,114,74,40,4,0,0,0,0,0,0,0,0
30,7987,1860,2242,2226,781,0,1460,520,1624,0,0,1732,1321,2091,1393,712,450,214,74,379,301,486,329,208,93,56,8,480,376,583,394,192,130,71,16,0,331,774,537,295,176,88,25,0,119,299,176,82,73,27,5,0,0,0,0,0,0,0,0,767,299,157,100,78,40,15,4,276,100,45,51,31,10,4,3,351,249,452,267,145,101,54,5,0,0,0,0,0,0,0,0
31,7211,1894,2212,2262,893,1,1506,615,2106,0,0,1584,1183,1879,1262,651,395,188,69,367,322,513,333,192,105,54,8,462,369,575,383,202,132,75,14,0,340,784,552,288,181,91,26,0,143,322,199,107,79,38,5,0,0,0,0,0,0,0,1,787,291,172,116,80,39,15,6,332,132,55,44,33,13,2,4,453,316,587,358,190,129,66,7,0,0,0,0,0,0,0,0
32,6472,1856,2242,2320,988,2,1515,670,2635,0,0,1429,1049,1700,1132,572,357,165,68,357,336,471,331,195,105,53,8,479,361,598,386,216,123,72,7,0,345,802,555,296,191,101,30,0,151,362,229,121,83,37,5,0,0,0,0,0,0,0,2,800,287,175,120,77,38,13,5,343,159,68,49,32,12,4,3,577,408,711,445,234,164,84,12,0,0,0,0,0,0,0,0
33,5636,1975,2193,2316,1092,3,1521,732,3232,0,0,1249,908,1475,995,479,318,154,58,400,352,516,345,211,95,42,14,452,370,583,370,213,125,71,9,0,354,809,554,284,186,100,29,0,142,393,252,152,100,46,7,0,0,0,0,0,0,0,3,795,290,174,126,78,35,18,5,393,154,70,56,36,19,2,2,696,526,867,549,290,195,96,13,0,0,0,0,0,0,0,0
34,4869,1928,2249,2299,1164,4,1518,741,3928,0,0,1074,783,1264,883,411,273,129,52,411,319,525,312,194,104,45,18,450,405,580,376,236,125,67,10,0,355,818,552,273,180,101,20,0,153,406,278,164,104,48,11,0,0,0,0,0,0,0,4,812,280,175,131,64,32,18,6,395,161,72,45,41,22,4,1,843,640,1047,670,360,233,117,18,0,0,0,0,0,0,0,0
35,4004,1976,2305,2288,1207,5,1522,739,4654,0,0,891,644,1028,728,342,226,100,45,424,312,524,344,184,108,59,21,471,410,619,383,241,113,61,7,0,350,814,528,279,190,105,22,0,178,428,304,146,98,44,9,0,0,0,0,0,0,0,5,805,282,175,133,66,36,18,7,398,157,78,41,35,20,8,2,996,763,1221,786,450,282,134,22,0,0,0,0,0,0,0,0
36,3235,1974,2323,2305,1214,6,1487,788,5368,0,0,709,526,821,594,275,185,88,37,444,294,532,353,178,107,52,14,468,406,626,389,232,121,59,22,0,352,827,523,297,186,99,21,0,193,416,316,144,89,50,6,0,0,0,0,0,0,0,6,792,296,161,119,63,33,19,4,417,147,95,63,36,19,7,4,1155,882,1409,890,518,333,155,26,0,0,0,0,0,0,0,0
37,2447,1953,2335,2353,1242,5,1492,771,6102,0,1,542,392,615,464,208,135,66,25,416,313,519,351,172,109,52,21,499,375,640,389,224,130,55,23,0,378,833,532,316,178,98,18,0,187,443,306,143,100,53,10,0,0,0,0,0,0,0,5,808,288,162,113,63,33,22,3,399,164,89,65,33,14,4,3,1321,999,1586,1027,584,374,179,32,0,0,0,0,0,0,0,0
38,1693,1871,2369,2384,1229,6,1498,794,6856,0,1,370,275,406,329,151,101,46,15,403,309,510,324,155,95,52,23,509,376,628,426,220,131,54,25,0,381,857,533,317,180,95,21,0,177,433,299,155,101,56,8,0,0,0,0,0,0,0,6,819,289,173,98,61,32,22,4,419,154,87,71,36,18,8,1,1465,1135,1793,1167,648,415,196,37,0,0,0,0,0,0,0,0
39,1031,1779,2343,2381,1241,7,1521,800,7597,0,1,234,165,242,197,98,58,28,9,380,284,464,331,147,98,53,22,499,383,619,425,212,128,54,23,0,378,866,525,316,182,86,28,0,190,457,290,149,97,53,5,0,0,0,0,0,0,0,7,822,297,178,94,68,37,21,4,426,154,89,65,35,19,10,2,1624,1245,1972,1320,718,454,224,40,0,0,0,0,0,0,0,0
40,548,1555,2295,2370,1215,6,1529,797,8385,0,3,111,83,130,109,59,30,19,7,355,254,395,282,122,94,38,15,497,372,593,425,205,118,67,18,0,359,865,540,320,172,80,34,0,199,429,285,144,105,46,7,0,0,0,0,0,0,0,6,823,298,189,99,61,36,17,6,424,141,87,64,41,24,12,4,1775,1390,2199,1443,791,494,250,43,0,0,0,0,0,0,0,0
