DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
53,44,0,0,3,106,8,3,80,18453,3,3,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14,39,26,16,7,4,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,42,13,9,11,3,1,0,1,3856,3076,4850,3248,1797,983,515,128,0,0,0,0,0,0,0,3
54,44,0,0,1,65,8,2,54,18523,3,4,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,24,15,11,3,3,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,27,9,7,8,2,1,0,0,3871,3085,4868,3262,1803,988,516,130,0,0,0,0,0,0,0,3
55,44,0,0,0,37,6,0,40,18569,4,2,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,9,4,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,21,7,4,6,2,0,0,0,3879,3089,4882,3271,1810,990,517,131,0,0,0,0,0,0,0,4
56,44,0,0,0,22,5,0,25,18600,4,3,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,5,3,4,0,0,0,0,3887,3095,4888,3278,1812,991,517,132,0,0,0,0,0,0,0,4
57,44,0,0,0,15,4,0,17,18615,5,2,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,5,2,2,0,0,0,0,3892,3097,4891,3280,1814,992,517,132,0,0,0,0,0,0,0,5
58,44,0,0,0,9,4,0,9,18629,5,2,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,3897,3098,4894,3283,1815,992,518,132,0,0,0,0,0,0,0,5
59,44,0,0,0,6,3,0,6,18635,6,2,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,3899,3100,4895,3284,1815,992,518,132,0,0,0,0,0,0,0,6
60,44,0,0,0,2,2,0,5,18641,6,2,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,3899,3101,4897,3284,1816,992,519,133,0,0,0,0,0,0,0,6
61,44,0,0,0,1,1,0,4,18643,7,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3899,3102,4898,3284,1816,992,519,133,0,0,0,0,0,0,0,7
62,44,0,0,0,1,1,0,4,18643,7,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3899,3102,4898,3284,1816,992,519,133,0,0,0,0,0,0,0,7
63,44,0,0,0,0,0,0,2,18646,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3899,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
64,44,0,0,0,0,0,0,1,18647,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3900,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
65,44,0,0,0,0,0,0,1,18647,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3900,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
66,44,0,0,0,0,0,0,1,18647,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3900,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
67,44,0,0,0,0,0,0,1,18647,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3900,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
68,44,0,0,0,0,0,0,1,18647,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3900,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
69,44,0,0,0,0,0,0,1,18647,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3900,3102,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
70,44,0,0,0,0,0,0,0,18648,8,0,6,6,14,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,3103,4899,3286,1816,992,519,133,0,0,0,0,0,0,0,8
1,18699,1,0,0,0,0,0,0,0,0,0,3998,3147,4813,3260,1747,1074,517,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,1,0,0,0,0,0,0,0,0,0,3998,3147,4813,3260,1747,1074,517,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18699,0,1,0,0,0,0,0,0,0,0,3998,3147,4813,3260,1747,1074,517,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18692,7,1,0,0,0,0,0,0,0,0,3996,3146,4811,3259,1747,1073,517,143,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18688,9,2,1,0,0,0,0,0,0,0,3995,3145,4811,3257,1747,1073,517,143,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18681,14,3,1,0,0,1,0,0,0,0,3993,3143,4811,3255,1746,1073,517,143,3,4,2,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18677,14,6,1,0,0,2,0,0,0,0,3993,3141,4810,3254,1746,1073,517,143,2,4,2,5,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18672,14,10,2,0,0,2,0,0,0,0,3991,3141,4809,3253,1746,1072,517,143,3,4,2,3,1,1,0,0,3,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18670,12,12,2,0,0,4,0,0,0,0,3991,3140,4808,3253,1746,1072,517,143,3,3,2,2,1,1,0,0,2,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18662,16,12,3,1,0,6,0,0,0,0,3988,3140,4806,3250,1746,1072,517,143,4,2,4,5,0,1,0,0,3,4,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18646,24,16,4,1,0,8,1,0,0,0,3983,3139,4797,3249,1746,1072,517,143,7,3,12,2,0,0,0,0,4,3,2,5,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18609,54,19,5,1,0,10,1,1,0,0,3977,3135,4786,3243,1742,1067,517,142,13,5,19,7,4,5,0,1,2,4,5,6,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18578,70,26,7,2,0,15,0,2,0,0,3972,3131,4774,3240,1741,1062,516,142,12,9,26,9,3,9,1,1,7,3,8,3,3,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,18529,90,49,10,0,0,16,2,4,0,0,3961,3123,4764,3227,1739,1059,514,142,17,13,26,18,3,9,3,1,13,6,17,7,3,3,0,0,0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15,18431,163,56,17,2,0,23,4,4,0,0,3947,3106,4738,3208,1729,1053,511,139,26,27,49,31,11,10,6,3,12,7,16,9,4,7,0,1,0,1,5,7,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,3,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16,18313,231,88,27,2,0,27,6,6,0,0,3913,3085,4713,3191,1722,1044,506,139,46,41,58,41,16,17,9,3,22,13,23,14,5,8,2,1,0,1,13,8,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,5,4,2,2,1,0,0,3,2,0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
17,18142,313,154,39,1,0,34,7,10,0,0,3879,3054,4667,3165,1705,1032,501,139,70,58,79,50,22,21,11,2,26,22,45,29,13,13,4,2,0,4,15,10,3,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,4,2,4,1,0,0,5,2,0,0,0,0,0,0,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0
18,17856,481,220,70,4,0,47,10,12,0,0,3823,3004,4593,3120,1671,1012,496,137,108,82,122,76,46,33,11,3,31,41,62,37,20,17,9,3,0,8,26,19,6,10,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29,8,5,0,4,1,0,0,4,2,2,2,0,0,0,0,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0
19,17527,648,313,113,4,0,68,7,20,0,0,3747,2952,4514,3070,1631,991,489,133,145,114,157,99,72,43,12,6,61,51,87,52,25,21,13,3,0,15,41,29,11,14,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,38,10,8,2,6,3,1,0,1,2,1,1,1,1,0,0,6,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0
20,17059,879,438,175,12,0,99,14,24,0,0,3652,2872,4390,2989,1576,976,473,131,180,158,230,145,105,37,22,2,103,69,108,69,35,33,13,8,0,25,60,41,22,18,7,2,0,0,4,5,1,2,0,0,0,0,0,0,0,0,0,0,50,16,15,4,6,6,2,0,7,3,2,1,1,0,0,0,6,4,4,6,2,2,0,0,0,0,0,0,0,0,0,0
21,16519,1082,637,243,19,0,151,15,34,0,0,3539,2789,4238,2898,1534,943,455,123,220,182,299,176,112,50,34,9,145,107,156,110,54,43,14,8,0,36,77,55,36,24,12,3,0,0,10,6,1,2,0,0,0,0,0,0,0,0,0,0,77,25,24,7,7,9,2,0,8,3,2,0,2,0,0,0,9,5,7,8,2,3,0,0,0,0,0,0,0,0,0,0
22,15855,1348,827,351,27,0,228,17,47,0,0,3406,2657,4074,2781,1479,906,438,114,280,243,358,224,118,70,38,17,171,146,204,146,88,46,23,3,0,54,115,79,49,31,15,8,0,3,12,6,1,4,1,0,0,0,0,0,0,0,0,0,118,34,40,14,6,13,2,1,10,3,1,0,3,0,0,0,13,7,9,10,4,4,0,0,0,0,0,0,0,0,0,0
23,15208,1520,1028,476,51,0,325,30,62,0,0,3272,2560,3913,2650,1410,869,428,106,324,255,385,263,150,88,37,18,204,189,274,178,103,47,24,9,0,71,154,118,60,41,23,9,0,7,19,16,4,5,0,0,0,0,0,0,0,0,0,0,162,52,51,24,14,17,4,1,20,4,4,0,2,0,0,0,16,9,13,11,5,7,1,0,0,0,0,0,0,0,0,0
24,14539,1613,1291,629,77,0,416,45,90,0,0,3130,2439,3738,2533,1353,838,405,103,335,281,409,298,147,89,40,14,266,236,344,200,139,58,35,13,0,91,213,159,75,52,29,10,0,13,28,19,10,5,1,1,0,0,0,0,0,0,0,0,222,70,54,31,14,18,5,2,24,5,5,2,5,3,1,0,21,12,22,18,5,11,1,0,0,0,0,0,0,0,0,0
25,13959,1549,1512,824,111,0,532,65,148,0,0,3028,2345,3578,2426,1291,803,388,100,293,266,418,288,146,84,44,10,336,264,384,243,150,78,41,16,0,122,279,208,107,65,30,13,0,18,33,29,15,9,6,1,0,0,0,0,0,0,0,0,278,102,69,38,22,16,5,2,33,11,10,3,2,4,2,0,30,19,42,25,15,15,1,1,0,0,0,0,0,0,0,0
26,13316,1547,1707,1016,154,0,652,105,203,0,0,2889,2240,3407,2330,1233,763,362,92,300,267,423,259,145,88,51,14,375,281,434,294,161,98,46,18,0,157,351,253,133,71,37,14,0,23,54,33,21,13,8,2,0,0,0,0,0,0,0,0,340,133,78,48,28,16,7,2,55,17,16,5,4,7,1,0,39,29,50,38,23,18,5,1,0,0,0,0,0,0,0,0
27,12653,1578,1796,1204,213,0,801,154,301,0,0,2743,2136,3225,2222,1168,729,342,88,327,257,441,251,143,92,52,15,375,288,464,320,187,102,46,14,0,185,412,297,155,85,53,17,0,36,73,44,26,18,11,5,0,0,0,0,0,0,0,0,412,180,94,61,32,14,7,1,82,24,27,10,3,7,0,1,59,41,77,55,34,27,6,2,0,0,0,0,0,0,0,0
28,11985,1598,1869,1379,311,0,926,212,420,0,0,2570,2030,3053,2109,1107,701,331,84,363,255,437,258,141,87,46,11,369,309,503,341,188,94,50,15,0,208,478,316,192,107,55,23,0,50,105,77,34,24,17,4,0,0,0,0,0,0,0,0,498,202,101,67,35,15,7,1,104,36,33,16,10,10,2,1,94,57,103,76,41,36,9,4,0,0,0,0,0,0,0,0
29,11251,1700,1870,1572,402,0,1052,250,603,0,0,2414,1901,2858,1988,1039,659,314,78,381,295,459,267,158,88,40,12,383,307,504,331,171,107,49,18,0,235,540,366,227,115,66,23,0,62,140,102,42,33,19,4,0,0,0,0,0,0,0,0,553,218,130,79,44,16,11,1,136,40,34,19,8,8,3,2,131,89,148,108,59,48,15,5,0,0,0,0,0,0,0,0
30,10518,1783,1886,1691,516,0,1148,313,845,0,0,2257,1779,2679,1856,974,607,290,76,398,307,455,300,157,107,47,12,386,317,518,318,176,102,55,14,0,246,592,400,229,129,69,26,0,82,181,124,68,39,18,4,0,0,0,0,0,0,0,0,616,226,137,83,51,20,12,3,157,67,45,22,12,6,3,1,184,123,206,157,81,64,23,7,0,0,0,0,0,0,0,0
31,9744,1840,1988,1799,601,0,1207,380,1141,0,0,2084,1651,2478,1737,888,562,271,73,416,305,469,298,178,117,48,9,419,348,537,328,180,105,57,14,0,252,636,431,234,146,72,28,0,99,212,144,86,32,21,7,0,0,0,0,0,0,0,0,645,232,144,89,60,20,14,3,190,86,48,29,16,7,4,0,244,174,289,204,106,85,30,9,0,0,0,0,0,0,0,0
32,8969,1894,2054,1873,686,1,1240,477,1506,0,0,1917,1520,2296,1606,797,517,245,71,422,307,458,322,203,115,57,10,436,363,556,323,189,121,55,11,0,271,679,442,241,149,69,22,0,111,239,160,89,42,34,11,0,0,0,0,0,0,0,1,670,220,141,100,68,22,14,5,236,109,67,37,15,9,4,0,317,246,377,270,146,99,39,12,0,0,0,0,0,0,0,0
33,8159,1912,2178,1956,759,1,1254,539,1942,0,0,1759,1383,2072,1454,723,485,221,62,399,322,491,341,194,97,54,14,483,362,562,349,210,131,69,12,0,293,725,469,238,145,68,18,0,105,253,175,114,62,37,13,0,0,0,0,0,0,0,1,661,235,143,95,71,27,15,7,293,110,60,41,20,10,5,0,403,337,507,336,178,117,48,16,0,0,0,0,0,0,0,0
34,7300,2026,2206,1987,864,1,1306,582,2428,0,0,1576,1238,1858,1305,648,423,194,58,405,347,524,368,195,121,55,11,505,361,542,365,216,132,70,15,0,303,755,457,238,146,68,20,0,121,302,206,128,57,39,11,0,0,0,0,0,0,0,1,692,254,142,91,72,32,17,6,304,104,80,50,24,10,9,1,516,419,610,418,227,153,65,20,0,0,0,0,0,0,0,0
35,6434,2086,2272,2047,909,1,1353,638,2960,0,0,1378,1095,1633,1158,572,380,169,49,447,351,551,358,180,122,65,12,502,368,553,405,241,125,60,18,0,316,772,460,243,154,79,23,0,124,329,230,116,64,38,8,0,0,0,0,0,0,0,1,714,273,143,93,72,35,19,4,344,113,76,50,31,13,8,3,613,507,756,506,293,181,79,25,0,0,0,0,0,0,0,0
36,5518,2124,2378,2125,934,2,1429,635,3555,0,0,1182,930,1387,1003,492,332,149,43,464,354,568,372,181,111,62,12,509,416,587,419,229,135,64,19,0,324,794,467,271,165,84,20,0,135,338,227,119,63,40,12,0,0,0,0,0,0,0,2,764,280,148,102,73,41,17,4,335,117,75,43,41,13,8,3,744,591,916,627,342,214,93,28,0,0,0,0,0,0,0,0
37,4650,2153,2409,2206,970,2,1505,673,4132,0,0,1000,771,1154,854,418,296,124,33,472,380,568,368,191,102,54,18,491,408,632,422,221,146,73,16,0,330,802,506,286,169,88,25,0,164,361,222,113,62,39,9,0,0,0,0,0,0,0,2,812,301,154,101,74,40,20,3,365,116,75,56,42,11,3,5,858,677,1067,731,403,248,116,32,0,0,0,0,0,0,0,0
38,3732,2172,2492,2291,1039,2,1565,682,4725,0,0,787,609,947,680,337,247,97,28,465,388,544,388,194,109,64,20,548,412,665,428,218,140,68,13,0,346,807,529,304,180,97,28,0,168,391,241,126,71,36,6,0,0,0,0,0,0,0,2,841,312,162,119,74,37,18,2,373,131,72,38,42,18,3,5,984,781,1225,837,453,272,134,39,0,0,0,0,0,0,0,0
39,2924,2115,2517,2383,1062,2,1597,734,5366,0,0,616,473,747,522,270,193,82,21,462,360,530,389,183,113,59,19,540,444,667,431,223,136,61,15,0,353,815,575,312,195,104,29,0,165,416,246,120,70,38,7,0,0,0,0,0,0,0,2,868,316,165,121,71,39,14,3,397,146,76,44,38,20,11,2,1115,890,1397,932,531,308,148,45,0,0,0,0,0,0,0,0
40,2193,1983,2563,2449,1112,2,1615,767,6016,0,0,460,354,554,392,213,150,56,14,434,342,487,360,170,108,67,15,554,438,678,464,214,140,55,20,0,379,844,579,324,189,103,31,0,162,433,246,131,91,40,9,0,0,0,0,0,0,0,2,879,301,175,126,73,42,16,3,411,156,81,45,39,21,13,1,1260,1015,1561,1048,584,333,167,48,0,0,0,0,0,0,0,0
41,1505,1813,2551,2493,1179,3,1664,806,6686,0,1,317,237,387,275,129,108,41,11,389,310,436,334,178,100,50,16,542,432,666,457,222,142,71,19,0,408,864,605,303,187,99,27,0,161,455,244,165,102,41,11,0,0,0,0,0,0,0,3,907,313,189,124,70,42,15,4,437,158,81,57,41,24,8,0,1406,1128,1735,1164,640,369,192,52,0,0,0,0,0,0,0,0
42,891,1677,2485,2530,1200,3,1638,839,7437,0,1,177,139,222,173,81,67,25,7,368,281,430,289,155,102,41,11,524,416,621,463,229,130,81,21,0,407,895,607,300,201,90,30,0,177,454,256,159,92,52,10,0,0,0,0,0,0,0,3,894,317,186,112,65,46,15,3,455,169,88,58,42,16,10,1,1580,1241,1917,1302,717,420,203,57,0,0,0,0,0,0,0,0
43,443,1383,2353,2565,1249,3,1660,838,8205,1,1,87,72,117,83,34,34,14,2,301,217,357,242,130,91,34,11,508,425,563,437,217,113,71,19,0,378,931,620,302,212,90,32,0,201,456,272,159,95,56,10,0,0,0,0,0,0,0,3,904,317,188,115,66,47,20,3,446,172,89,56,47,18,9,1,1752,1365,2112,1435,793,464,223,61,0,0,0,0,0,0,0,1
44,186,1069,2151,2505,1284,4,1655,851,8994,1,1,36,30,51,34,16,13,5,1,214,169,278,186,105,74,33,10,486,359,528,403,188,118,54,15,0,383,909,596,299,197,91,30,0,192,449,302,173,106,52,10,0,0,0,0,0,0,0,4,882,336,178,123,68,42,22,4,461,165,98,50,42,22,11,2,1919,1513,2322,1566,857,502,249,66,0,0,0,0,0,0,0,1
45,78,663,1909,2453,1314,4,1644,864,9770,1,1,18,13,21,16,4,3,3,0,126,107,172,120,62,53,18,5,415,312,485,340,174,113,55,15,0,357,876,620,294,193,85,28,0,210,475,298,166,101,51,13,0,0,0,0,0,0,0,4,889,345,165,121,63,37,18,6,467,162,104,44,50,24,11,2,2083,1641,2515,1701,935,550,276,69,0,0,0,0,0,0,0,1
46,53,362,1588,2312,1324,3,1559,897,10601,1,1,13,6,16,11,3,1,3,0,70,60,92,67,33,29,8,3,350,253,406,279,147,96,44,13,0,325,815,583,287,186,88,28,0,221,478,306,164,107,38,10,0,0,0,0,0,0,0,3,815,335,160,127,59,38,19,6,487,166,107,55,46,25,8,3,2263,1781,2739,1832,1009,592,309,76,0,0,0,0,0,0,0,1
47,43,156,1245,2138,1355,2,1478,864,11417,2,0,10,6,11,10,3,0,3,0,26,27,45,30,16,11,1,0,261,204,321,214,116,81,36,12,0,292,742,544,273,173,88,26,0,220,500,314,168,109,34,10,0,0,0,0,0,0,0,2,772,308,154,127,57,34,19,7,482,167,90,53,38,25,8,1,2447,1923,2950,1968,1077,641,328,83,0,0,0,0,0,0,0,2
